point_id,lat,lon,distance_km,altitude_m,precipitation_mm_h,precipitation_p95_mm_h,temperature_c,windspeed_kmh,humidity_pct,cloudcover_pct
2046,45.612711,3.678201,204.365,784.5,0.1357,0.771,12.166,8.9806,76.194,63.471
2047,45.611888,3.678718,204.465,795.3,0.1355,0.77,12.17,8.982,76.18,63.47
2048,45.611064,3.679235,204.5651,809.1,0.1353,0.769,12.174,8.9834,76.166,63.469
2049,45.61024,3.679752,204.6652,818.9,0.135,0.768,12.178,8.9848,76.152,63.468
2050,45.609416,3.680269,204.7653,829.1,0.1348,0.767,12.182,8.9862,76.138,63.467
2051,45.608592,3.680786,204.8654,838.8,0.1346,0.766,12.186,8.9876,76.124,63.466
2052,45.607769,3.681303,204.9654,835.4,0.1344,0.765,12.19,8.989,76.11,63.465
2053,45.606945,3.68182,205.0655,828.7,0.1341,0.764,12.194,8.9904,76.096,63.464
2054,45.606121,3.682337,205.1656,837.4,0.1339,0.763,12.198,8.9918,76.082,63.463
2055,45.605297,3.682854,205.2657,841.1,0.1337,0.762,12.202,8.9932,76.068,63.462
2056,45.604474,3.683371,205.3657,838.5,0.1334,0.761,12.206,8.9946,76.054,63.461
2057,45.60365,3.683887,205.4657,818.5,0.1332,0.76,12.21,8.996,76.04,63.46
2058,45.602826,3.684404,205.5658,790.8,0.133,0.759,12.214,8.9974,76.026,63.459
2059,45.602002,3.684921,205.6659,785.4,0.1327,0.758,12.218,8.9988,76.012,63.458
2060,45.601178,3.685438,205.766,763.9,0.1325,0.757,12.222,9.0002,75.998,63.457
2061,45.600355,3.685955,205.866,743.4,0.1323,0.756,12.226,9.0016,75.984,63.456
2062,45.599531,3.686472,205.9661,731.9,0.1321,0.755,12.23,9.003,75.97,63.455
2063,45.598707,3.686989,206.0662,722.0,0.1318,0.754,12.234,9.0044,75.956,63.454
2064,45.597883,3.687506,206.1663,716.8,0.1316,0.753,12.238,9.0058,75.942,63.453
2065,45.59706,3.688023,206.2663,711.0,0.1314,0.752,12.242,9.0072,75.928,63.452
2066,45.596236,3.68854,206.3664,706.1,0.1311,0.751,12.246,9.0086,75.914,63.451
2067,45.595412,3.689057,206.4665,707.5,0.1309,0.75,12.25,9.01,75.9,63.45
2068,45.594588,3.689574,206.5666,713.8,0.1307,0.749,12.254,9.0114,75.886,63.449
2069,45.593764,3.690091,206.6667,724.4,0.1304,0.748,12.258,9.0128,75.872,63.448
2070,45.592941,3.690607,206.7666,737.5,0.1302,0.747,12.262,9.0142,75.858,63.447
2071,45.592117,3.691124,206.8667,760.8,0.13,0.746,12.266,9.0156,75.844,63.446
2072,45.591293,3.691641,206.9668,783.4,0.1298,0.745,12.27,9.017,75.83,63.445
2073,45.590469,3.692158,207.0669,789.2,0.1295,0.744,12.274,9.0184,75.816,63.444
2074,45.589646,3.692675,207.1669,792.6,0.1293,0.743,12.278,9.0198,75.802,63.443
2075,45.588822,3.693192,207.267,788.6,0.1291,0.742,12.282,9.0212,75.788,63.442
2076,45.587998,3.693709,207.3671,777.0,0.1288,0.741,12.286,9.0226,75.774,63.441
2077,45.587174,3.694226,207.4672,762.5,0.1286,0.74,12.29,9.024,75.76,63.44
2078,45.58635,3.694743,207.5673,769.2,0.1284,0.739,12.294,9.0254,75.746,63.439
2079,45.585527,3.69526,207.6673,773.3,0.1281,0.738,12.298,9.0268,75.732,63.438
2080,45.584703,3.695777,207.7674,767.8,0.1279,0.737,12.302,9.0282,75.718,63.437
2081,45.583879,3.696294,207.8675,755.0,0.1277,0.736,12.306,9.0296,75.704,63.436
2082,45.583055,3.69681,207.9675,739.2,0.1275,0.735,12.31,9.031,75.69,63.435
2083,45.582232,3.697327,208.0675,725.1,0.1272,0.734,12.314,9.0324,75.676,63.434
2084,45.581408,3.697844,208.1676,710.9,0.127,0.733,12.318,9.0338,75.662,63.433
2085,45.580584,3.698361,208.2677,700.8,0.1268,0.732,12.322,9.0352,75.648,63.432
2086,45.57976,3.698878,208.3678,704.6,0.1265,0.731,12.326,9.0366,75.634,63.431
2087,45.578936,3.699395,208.4679,706.9,0.1263,0.73,12.33,9.038,75.62,63.43
2088,45.578113,3.699912,208.5679,701.9,0.1261,0.729,12.334,9.0394,75.606,63.429
2089,45.577289,3.700429,208.668,699.7,0.1258,0.728,12.338,9.0408,75.592,63.428
2090,45.576465,3.700946,208.7681,706.4,0.1256,0.727,12.342,9.0422,75.578,63.427
2091,45.575641,3.701463,208.8682,706.7,0.1254,0.726,12.346,9.0436,75.564,63.426
2092,45.574818,3.70198,208.9682,703.5,0.1252,0.725,12.35,9.045,75.55,63.425
2093,45.573994,3.702497,209.0683,695.2,0.1249,0.724,12.354,9.0464,75.536,63.424
2094,45.57317,3.703014,209.1684,689.0,0.1247,0.723,12.358,9.0478,75.522,63.423
2095,45.572346,3.70353,209.2684,695.9,0.1245,0.722,12.362,9.0492,75.508,63.422
2096,45.571522,3.704047,209.3685,707.0,0.1242,0.721,12.366,9.0506,75.494,63.421
2097,45.570699,3.704564,209.4685,708.3,0.124,0.72,12.37,9.052,75.48,63.42
2098,45.569875,3.705081,209.5686,702.4,0.1238,0.719,12.374,9.0534,75.466,63.419
2099,45.569051,3.705598,209.6687,690.6,0.1235,0.718,12.378,9.0548,75.452,63.418
2100,45.568227,3.706115,209.7688,682.2,0.1233,0.717,12.382,9.0562,75.438,63.417
2101,45.567404,3.706632,209.8688,687.3,0.1231,0.716,12.386,9.0576,75.424,63.416
2102,45.56658,3.707149,209.9689,684.6,0.1229,0.715,12.39,9.059,75.41,63.415
2103,45.565756,3.707666,210.069,674.8,0.1226,0.714,12.394,9.0604,75.396,63.414
2104,45.564932,3.708183,210.1691,663.9,0.1224,0.713,12.398,9.0618,75.382,63.413
2105,45.564108,3.7087,210.2692,653.2,0.1222,0.712,12.402,9.0632,75.368,63.412
2106,45.563285,3.709217,210.3692,646.9,0.1219,0.711,12.406,9.0646,75.354,63.411
2107,45.562461,3.709734,210.4693,643.7,0.1217,0.71,12.41,9.066,75.34,63.41
2108,45.561637,3.71025,210.5693,638.8,0.1215,0.709,12.414,9.0674,75.326,63.409
2109,45.560813,3.710767,210.6694,635.6,0.1212,0.708,12.418,9.0688,75.312,63.408
2110,45.55999,3.711284,210.7694,630.7,0.121,0.707,12.422,9.0702,75.298,63.407
2111,45.559166,3.711801,210.8695,621.4,0.1208,0.706,12.426,9.0716,75.284,63.406
2112,45.558342,3.712318,210.9696,614.6,0.1206,0.705,12.43,9.073,75.27,63.405
2113,45.557518,3.712835,211.0697,615.0,0.1203,0.704,12.434,9.0744,75.256,63.404
2114,45.556694,3.713352,211.1698,611.0,0.1201,0.703,12.438,9.0758,75.242,63.403
2115,45.555871,3.713869,211.2698,597.7,0.1199,0.702,12.442,9.0772,75.228,63.402
2116,45.555047,3.714386,211.3699,581.1,0.1196,0.701,12.446,9.0786,75.214,63.401
2117,45.554223,3.714903,211.47,594.5,0.1194,0.7,12.45,9.08,75.2,63.4
2118,45.553399,3.71542,211.5701,604.2,0.1194,0.7,12.4525,9.08,75.2,63.4
2119,45.552575,3.715937,211.6702,604.1,0.1194,0.7,12.455,9.08,75.2,63.4
2120,45.551752,3.716453,211.7701,608.0,0.1194,0.7,12.4574,9.08,75.2,63.4
2121,45.550928,3.71697,211.8702,606.8,0.1194,0.7,12.4599,9.08,75.2,63.4
2122,45.550104,3.717487,211.9703,598.7,0.1194,0.7,12.4624,9.08,75.2,63.4
2123,45.54928,3.718004,212.0704,588.5,0.1194,0.7,12.4649,9.08,75.2,63.4
2124,45.548457,3.718521,212.1704,591.2,0.1194,0.7,12.4673,9.08,75.2,63.4
2125,45.547633,3.719038,212.2705,599.4,0.1194,0.7,12.4698,9.08,75.2,63.4
2126,45.546809,3.719555,212.3706,605.6,0.1194,0.7,12.4723,9.08,75.2,63.4
2127,45.545985,3.720072,212.4707,612.6,0.1194,0.7,12.4748,9.08,75.2,63.4
2128,45.545161,3.720589,212.5708,605.3,0.1194,0.7,12.4773,9.08,75.2,63.4
2129,45.544338,3.721106,212.6708,594.5,0.1194,0.7,12.4797,9.08,75.2,63.4
2130,45.543514,3.721623,212.7709,591.3,0.1194,0.7,12.4822,9.08,75.2,63.4
2131,45.54269,3.72214,212.871,587.3,0.1194,0.7,12.4847,9.08,75.2,63.4
2132,45.541866,3.722657,212.9711,571.0,0.1194,0.7,12.4872,9.08,75.2,63.4
2133,45.541043,3.723173,213.071,551.0,0.1194,0.7,12.4896,9.08,75.2,63.4
2134,45.540219,3.72369,213.1711,543.1,0.1194,0.7,12.4921,9.08,75.2,63.4
2135,45.539395,3.724207,213.2712,542.7,0.1194,0.7,12.4946,9.08,75.2,63.4
2136,45.538571,3.724724,213.3713,541.3,0.1194,0.7,12.4971,9.08,75.2,63.4
2137,45.537747,3.725241,213.4714,537.9,0.1194,0.7,12.4995,9.08,75.2,63.4
2138,45.536924,3.725758,213.5714,533.9,0.1194,0.7,12.502,9.08,75.2,63.4
2139,45.5361,3.726275,213.6715,533.9,0.1194,0.7,12.5045,9.08,75.2,63.4
2140,45.535276,3.726792,213.7716,535.9,0.1194,0.7,12.507,9.08,75.2,63.4
2141,45.534452,3.727309,213.8717,535.1,0.1194,0.7,12.5095,9.08,75.2,63.4
2142,45.533629,3.727826,213.9717,533.8,0.1194,0.7,12.5119,9.08,75.2,63.4
2143,45.532805,3.728343,214.0718,531.5,0.1194,0.7,12.5144,9.08,75.2,63.4
2144,45.531981,3.72886,214.1719,529.6,0.1194,0.7,12.5169,9.08,75.2,63.4
2145,45.531157,3.729377,214.272,530.8,0.1194,0.7,12.5194,9.08,75.2,63.4
2146,45.530333,3.729893,214.3721,533.7,0.1194,0.7,12.5218,9.08,75.2,63.4
2147,45.52951,3.73041,214.4721,535.9,0.1194,0.7,12.5243,9.08,75.2,63.4
2148,45.528686,3.730927,214.5722,530.3,0.1194,0.7,12.5268,9.08,75.2,63.4
2149,45.527862,3.731444,214.6723,529.3,0.1194,0.7,12.5293,9.08,75.2,63.4
2150,45.527038,3.731961,214.7724,528.3,0.1194,0.7,12.5318,9.08,75.2,63.4
2151,45.526215,3.732478,214.8724,529.6,0.1194,0.7,12.5342,9.08,75.2,63.4
2152,45.525391,3.732995,214.9725,530.6,0.1194,0.7,12.5367,9.08,75.2,63.4
2153,45.524567,3.733512,215.0726,533.4,0.1194,0.7,12.5392,9.08,75.2,63.4
2154,45.523754,3.733882,215.1675,531.0,0.1194,0.7,12.5415,9.08,75.2,63.4
2155,45.523025,3.733131,215.2675,533.2,0.1194,0.7,12.544,9.08,75.2,63.4
2156,45.522295,3.732381,215.3675,533.5,0.1194,0.7,12.5465,9.08,75.2,63.4
2157,45.521566,3.73163,215.4675,533.3,0.1194,0.7,12.549,9.08,75.2,63.4
2158,45.520836,3.730879,215.5676,531.8,0.1194,0.7,12.5514,9.08,75.2,63.4
2159,45.520106,3.730129,215.6676,529.9,0.1194,0.7,12.5539,9.08,75.2,63.4
2160,45.519377,3.729378,215.7676,530.2,0.1194,0.7,12.5564,9.08,75.2,63.4
2161,45.518647,3.728628,215.8676,531.7,0.1194,0.7,12.5589,9.08,75.2,63.4
2162,45.517918,3.727877,215.9676,533.1,0.1194,0.7,12.5613,9.08,75.2,63.4
2163,45.517182,3.727144,216.0674,532.7,0.1194,0.7,12.5638,9.08,75.2,63.4
2164,45.516362,3.726619,216.1673,534.6,0.1194,0.7,12.5663,9.08,75.2,63.4
2165,45.515492,3.726311,216.267,535.0,0.1194,0.7,12.5688,9.08,75.2,63.4
2166,45.514597,3.726191,216.367,535.8,0.1194,0.7,12.5712,9.08,75.2,63.4
2167,45.513698,3.726148,216.467,534.5,0.1194,0.7,12.5737,9.08,75.2,63.4
2168,45.512799,3.726115,216.567,533.2,0.1194,0.7,12.5762,9.08,75.2,63.4
2169,45.5119,3.726083,216.667,533.2,0.1194,0.7,12.5787,9.08,75.2,63.4
2170,45.511001,3.72605,216.767,534.1,0.1194,0.7,12.5811,9.08,75.2,63.4
2171,45.510102,3.726001,216.867,535.4,0.1194,0.7,12.5836,9.08,75.2,63.4
2172,45.509204,3.725939,216.967,536.4,0.1194,0.7,12.5861,9.08,75.2,63.4
2173,45.508306,3.725878,217.067,536.5,0.1194,0.7,12.5886,9.08,75.2,63.4
2174,45.507407,3.725816,217.1671,536.9,0.1194,0.7,12.591,9.08,75.2,63.4
2175,45.506509,3.725755,217.2671,537.7,0.1194,0.7,12.5935,9.08,75.2,63.4
2176,45.505611,3.725693,217.3671,538.9,0.1194,0.7,12.596,9.08,75.2,63.4
2177,45.504713,3.725632,217.4671,538.3,0.1194,0.7,12.5985,9.08,75.2,63.4
2178,45.503814,3.72557,217.5672,539.6,0.1194,0.7,12.6009,9.08,75.2,63.4
2179,45.502916,3.725509,217.6672,538.0,0.1194,0.7,12.6034,9.08,75.2,63.4
2180,45.502018,3.725447,217.7672,538.0,0.1194,0.7,12.6059,9.08,75.2,63.4
2181,45.50112,3.725386,217.8672,539.0,0.1194,0.7,12.6084,9.08,75.2,63.4
2182,45.500221,3.725324,217.9673,539.1,0.1194,0.7,12.6109,9.08,75.2,63.4
2183,45.499323,3.725263,218.0673,539.7,0.1194,0.7,12.6133,9.08,75.2,63.4
2184,45.498425,3.725201,218.1673,540.3,0.1194,0.7,12.6158,9.08,75.2,63.4
2185,45.497526,3.72514,218.2674,539.6,0.1194,0.7,12.6183,9.08,75.2,63.4
2186,45.496628,3.725078,218.3674,539.3,0.1194,0.7,12.6208,9.08,75.2,63.4
2187,45.49573,3.725017,218.4674,539.9,0.1194,0.7,12.6232,9.08,75.2,63.4
2188,45.494832,3.724955,218.5674,538.8,0.1194,0.7,12.6257,9.08,75.2,63.4
2189,45.493933,3.724894,218.6675,541.0,0.1194,0.7,12.6282,9.08,75.2,63.4
2190,45.493035,3.724832,218.7675,541.1,0.1194,0.7,12.6307,9.08,75.2,63.4
2191,45.492137,3.724771,218.8675,541.2,0.1194,0.7,12.6331,9.08,75.2,63.4
2192,45.491238,3.724709,218.9676,541.8,0.1194,0.7,12.6356,9.08,75.2,63.4
2193,45.49034,3.724647,219.0676,541.9,0.1194,0.7,12.6381,9.08,75.2,63.4
2194,45.489442,3.724586,219.1676,542.6,0.1194,0.7,12.6406,9.08,75.2,63.4
2195,45.488544,3.724524,219.2676,543.4,0.1194,0.7,12.643,9.08,75.2,63.4
2196,45.487645,3.724463,219.3677,544.5,0.1194,0.7,12.6455,9.08,75.2,63.4
2197,45.486747,3.724401,219.4677,544.5,0.1194,0.7,12.648,9.08,75.2,63.4
2198,45.485849,3.72434,219.5677,544.4,0.1194,0.7,12.6505,9.08,75.2,63.4
2199,45.48495,3.724278,219.6678,546.9,0.1194,0.7,12.653,9.08,75.2,63.4
2200,45.484052,3.724217,219.7678,548.3,0.1194,0.7,12.6554,9.08,75.2,63.4
2201,45.483154,3.724155,219.8678,548.7,0.1194,0.7,12.6579,9.08,75.2,63.4
2202,45.482256,3.724094,219.9678,549.4,0.1194,0.7,12.6604,9.08,75.2,63.4
2203,45.481357,3.724032,220.0679,549.7,0.1194,0.7,12.6629,9.08,75.2,63.4
2204,45.480459,3.723971,220.1679,547.9,0.1194,0.7,12.6653,9.08,75.2,63.4
2205,45.479561,3.723909,220.2679,547.1,0.1194,0.7,12.6678,9.08,75.2,63.4
2206,45.478662,3.723848,220.368,546.8,0.1194,0.7,12.6703,9.08,75.2,63.4
2207,45.477764,3.723786,220.468,546.7,0.1194,0.7,12.6728,9.08,75.2,63.4
2208,45.476866,3.723725,220.568,546.2,0.1194,0.7,12.6752,9.08,75.2,63.4
2209,45.475968,3.723663,220.668,545.5,0.1194,0.7,12.6777,9.08,75.2,63.4
2210,45.475069,3.723602,220.7681,546.1,0.1194,0.7,12.6802,9.08,75.2,63.4
2211,45.474171,3.72354,220.8681,545.7,0.1194,0.7,12.6827,9.08,75.2,63.4
2212,45.473273,3.723479,220.9681,546.5,0.1194,0.7,12.6851,9.08,75.2,63.4
2213,45.472374,3.723417,221.0682,547.5,0.1194,0.7,12.6876,9.08,75.2,63.4
2214,45.471476,3.723356,221.1682,547.9,0.1194,0.7,12.6901,9.08,75.2,63.4
2215,45.470578,3.723294,221.2682,548.2,0.1194,0.7,12.6926,9.08,75.2,63.4
2216,45.46968,3.723233,221.3682,547.9,0.1194,0.7,12.695,9.08,75.2,63.4
2217,45.468781,3.723171,221.4683,545.6,0.1194,0.7,12.6975,9.08,75.2,63.4
2218,45.467883,3.723109,221.5683,545.3,0.1194,0.7,12.7,9.08,75.2,63.4
2219,45.466985,3.723048,221.6683,546.7,0.1194,0.7,12.6865,9.08,75.198,63.4
2220,45.466086,3.722986,221.7684,549.0,0.1194,0.7,12.673,9.08,75.196,63.4
2221,45.465188,3.722925,221.8684,546.9,0.1194,0.7,12.6595,9.08,75.194,63.4
2222,45.46429,3.722863,221.9684,546.0,0.1194,0.7,12.646,9.08,75.192,63.4
2223,45.463392,3.722802,222.0684,546.8,0.1194,0.7,12.6325,9.08,75.19,63.4
2224,45.462493,3.72274,222.1685,546.6,0.1194,0.7,12.619,9.08,75.188,63.4
2225,45.461595,3.722679,222.2685,547.1,0.1194,0.7,12.6055,9.08,75.186,63.4
2226,45.460697,3.722617,222.3685,548.2,0.1194,0.7,12.592,9.08,75.184,63.4
2227,45.459798,3.722556,222.4686,549.4,0.1194,0.7,12.5785,9.08,75.182,63.4
2228,45.4589,3.722494,222.5686,551.2,0.1194,0.7,12.565,9.08,75.18,63.4
2229,45.458002,3.722433,222.6686,553.9,0.1194,0.7,12.5515,9.08,75.178,63.4
2230,45.457104,3.722371,222.7686,554.2,0.1194,0.7,12.538,9.08,75.176,63.4
2231,45.456205,3.72231,222.8687,553.8,0.1194,0.7,12.5245,9.08,75.174,63.4
2232,45.455307,3.722248,222.9687,553.2,0.1194,0.7,12.511,9.08,75.172,63.4
2233,45.454409,3.722187,223.0687,552.7,0.1194,0.7,12.4975,9.08,75.17,63.4
2234,45.45351,3.722125,223.1688,553.0,0.1194,0.7,12.484,9.08,75.168,63.4
2235,45.452612,3.722064,223.2688,554.3,0.1194,0.7,12.4705,9.08,75.166,63.4
2236,45.451714,3.722002,223.3688,556.4,0.1194,0.7,12.457,9.08,75.164,63.4
2237,45.450816,3.721941,223.4688,557.5,0.1194,0.7,12.4435,9.08,75.162,63.4
2238,45.449917,3.721879,223.5689,557.5,0.1194,0.7,12.43,9.08,75.16,63.4
2239,45.449019,3.721818,223.6689,558.3,0.1194,0.7,12.4165,9.08,75.158,63.4
2240,45.448121,3.721756,223.7689,560.3,0.1194,0.7,12.403,9.08,75.156,63.4
2241,45.447223,3.721695,223.8689,562.6,0.1194,0.7,12.3895,9.08,75.154,63.4
2242,45.446324,3.721633,223.969,563.9,0.1194,0.7,12.376,9.08,75.152,63.4
2243,45.445426,3.721571,224.069,567.5,0.1194,0.7,12.3625,9.08,75.15,63.4
2244,45.444528,3.72151,224.169,567.2,0.1194,0.7,12.349,9.08,75.148,63.4
2245,45.443629,3.721448,224.2691,565.7,0.1194,0.7,12.3355,9.08,75.146,63.4
2246,45.442731,3.721387,224.3691,565.8,0.1194,0.7,12.322,9.08,75.144,63.4
2247,45.441833,3.721325,224.4691,567.5,0.1194,0.7,12.3085,9.08,75.142,63.4
2248,45.440935,3.721264,224.5691,572.4,0.1194,0.7,12.295,9.08,75.14,63.4
2249,45.440036,3.721202,224.6692,579.9,0.1194,0.7,12.2815,9.08,75.138,63.4
2250,45.439138,3.721141,224.7692,585.0,0.1194,0.7,12.268,9.08,75.136,63.4
2251,45.43824,3.721079,224.8692,588.3,0.1194,0.7,12.2545,9.08,75.134,63.4
2252,45.437341,3.721018,224.9693,588.3,0.1194,0.7,12.241,9.08,75.132,63.4
2253,45.436443,3.720956,225.0693,586.3,0.1194,0.7,12.2275,9.08,75.13,63.4
2254,45.435545,3.720895,225.1693,585.7,0.1194,0.7,12.214,9.08,75.128,63.4
2255,45.434647,3.720833,225.2693,586.9,0.1194,0.7,12.2005,9.08,75.126,63.4
2256,45.433748,3.720772,225.3694,589.9,0.1194,0.7,12.187,9.08,75.124,63.4
2257,45.43285,3.72071,225.4694,591.2,0.1194,0.7,12.1735,9.08,75.122,63.4
2258,45.431952,3.720649,225.5694,592.2,0.1194,0.7,12.16,9.08,75.12,63.4
2259,45.431053,3.720587,225.6695,591.0,0.1194,0.7,12.1465,9.08,75.118,63.4
2260,45.430155,3.720526,225.7695,588.0,0.1194,0.7,12.133,9.08,75.116,63.4
2261,45.429257,3.720464,225.8695,584.2,0.1194,0.7,12.1195,9.08,75.114,63.4
2262,45.428359,3.720403,225.9695,580.0,0.1194,0.7,12.106,9.08,75.112,63.4
2263,45.42746,3.720341,226.0696,581.2,0.1194,0.7,12.0925,9.08,75.11,63.4
2264,45.426562,3.72028,226.1696,586.0,0.1194,0.7,12.079,9.08,75.108,63.4
2265,45.425664,3.720218,226.2696,588.5,0.1194,0.7,12.0655,9.08,75.106,63.4
2266,45.424765,3.720156,226.3697,586.3,0.1194,0.7,12.052,9.08,75.104,63.4
2267,45.423867,3.720095,226.4697,585.0,0.1194,0.7,12.0385,9.08,75.102,63.4
2268,45.422969,3.720033,226.5697,583.9,0.1194,0.7,12.025,9.08,75.1,63.4
2269,45.422071,3.719972,226.6697,579.1,0.1194,0.7,12.0115,9.08,75.098,63.4
2270,45.421172,3.71991,226.7698,577.0,0.1194,0.7,11.998,9.08,75.096,63.4
2271,45.420274,3.719849,226.8698,576.0,0.1194,0.7,11.9845,9.08,75.094,63.4
2272,45.419376,3.719787,226.9698,574.3,0.1194,0.7,11.971,9.08,75.092,63.4
2273,45.418477,3.719726,227.0699,573.4,0.1194,0.7,11.9575,9.08,75.09,63.4
2274,45.417579,3.719664,227.1699,573.1,0.1194,0.7,11.944,9.08,75.088,63.4
2275,45.416681,3.719603,227.2699,574.6,0.1194,0.7,11.9305,9.08,75.086,63.4
2276,45.415783,3.719541,227.3699,576.2,0.1194,0.7,11.917,9.08,75.084,63.4
2277,45.414884,3.71948,227.47,580.1,0.1194,0.7,11.9035,9.08,75.082,63.4
2278,45.413986,3.719418,227.57,579.1,0.1194,0.7,11.89,9.08,75.08,63.4
2279,45.413088,3.719357,227.67,578.0,0.1194,0.7,11.8765,9.08,75.078,63.4
2280,45.412189,3.719295,227.7701,579.3,0.1194,0.7,11.863,9.08,75.076,63.4
2281,45.411291,3.719234,227.8701,580.2,0.1194,0.7,11.8495,9.08,75.074,63.4
2282,45.410393,3.719172,227.9701,581.2,0.1194,0.7,11.836,9.08,75.072,63.4
2283,45.409495,3.719111,228.0701,581.7,0.1194,0.7,11.8225,9.08,75.07,63.4
2284,45.408596,3.719049,228.1702,583.0,0.1194,0.7,11.809,9.08,75.068,63.4
2285,45.407698,3.718988,228.2702,586.0,0.1194,0.7,11.7955,9.08,75.066,63.4
2286,45.4068,3.718926,228.3702,589.6,0.1194,0.7,11.782,9.08,75.064,63.4
2287,45.405901,3.718865,228.4703,592.9,0.1194,0.7,11.7685,9.08,75.062,63.4
2288,45.405003,3.718803,228.5703,600.4,0.1194,0.7,11.755,9.08,75.06,63.4
2289,45.404105,3.718742,228.6703,605.4,0.1194,0.7,11.7415,9.08,75.058,63.4
2290,45.403207,3.71868,228.7703,611.6,0.1194,0.7,11.728,9.08,75.056,63.4
2291,45.402308,3.718618,228.8704,620.7,0.1194,0.7,11.7145,9.08,75.054,63.4
2292,45.40141,3.718557,228.9704,627.1,0.1194,0.7,11.701,9.08,75.052,63.4
2293,45.400512,3.718495,229.0704,630.4,0.1194,0.7,11.6875,9.08,75.05,63.4
2294,45.399613,3.718434,229.1705,635.8,0.1194,0.7,11.674,9.08,75.048,63.4
2295,45.398715,3.718372,229.2705,637.6,0.1194,0.7,11.6605,9.08,75.046,63.4
2296,45.397817,3.718311,229.3705,640.3,0.1194,0.7,11.647,9.08,75.044,63.4
2297,45.396919,3.718249,229.4705,641.6,0.1194,0.7,11.6335,9.08,75.042,63.4
2298,45.39602,3.718188,229.5706,643.6,0.1194,0.7,11.62,9.08,75.04,63.4
2299,45.395122,3.718126,229.6706,641.1,0.1194,0.7,11.6065,9.08,75.038,63.4
2300,45.394224,3.718065,229.7706,635.8,0.1194,0.7,11.593,9.08,75.036,63.4
2301,45.393325,3.718003,229.8707,644.0,0.1194,0.7,11.5795,9.08,75.034,63.4
2302,45.392427,3.717942,229.9707,653.0,0.1194,0.7,11.566,9.08,75.032,63.4
2303,45.391529,3.71788,230.0707,664.1,0.1194,0.7,11.5525,9.08,75.03,63.4
2304,45.390631,3.717819,230.1707,670.0,0.1194,0.7,11.539,9.08,75.028,63.4
2305,45.389732,3.717757,230.2708,677.0,0.1194,0.7,11.5255,9.08,75.026,63.4
2306,45.388834,3.717696,230.3708,684.2,0.1194,0.7,11.512,9.08,75.024,63.4
2307,45.387936,3.717634,230.4708,690.7,0.1194,0.7,11.4985,9.08,75.022,63.4
2308,45.387038,3.717573,230.5708,689.6,0.1194,0.7,11.485,9.08,75.02,63.4
2309,45.386139,3.717511,230.6709,685.9,0.1194,0.7,11.4715,9.08,75.018,63.4
2310,45.385241,3.71745,230.7709,693.0,0.1194,0.7,11.458,9.08,75.016,63.4
2311,45.384343,3.717388,230.8709,702.7,0.1194,0.7,11.4445,9.08,75.014,63.4
2312,45.383444,3.717327,230.971,715.5,0.1194,0.7,11.431,9.08,75.012,63.4
2313,45.382546,3.717265,231.071,723.2,0.1194,0.7,11.4175,9.08,75.01,63.4
2314,45.381648,3.717204,231.171,732.9,0.1194,0.7,11.404,9.08,75.008,63.4
2315,45.38075,3.717142,231.271,741.0,0.1194,0.7,11.3905,9.08,75.006,63.4
2316,45.379851,3.71708,231.3711,748.3,0.1194,0.7,11.377,9.08,75.004,63.4
2317,45.378953,3.717019,231.4711,748.4,0.1194,0.7,11.3635,9.08,75.002,63.4
2318,45.378055,3.716957,231.5711,753.1,0.1194,0.7,11.35,9.08,75.0,63.4
2319,45.377156,3.716896,231.6712,760.8,0.1192,0.698,11.3284,9.0882,74.98,63.39
2320,45.376258,3.716834,231.7712,763.9,0.1189,0.696,11.3068,9.0964,74.96,63.38
2321,45.37536,3.716773,231.8712,758.3,0.1187,0.694,11.2852,9.1046,74.94,63.37
2322,45.374462,3.716711,231.9712,726.4,0.1185,0.692,11.2636,9.1128,74.92,63.36
2323,45.373563,3.71665,232.0713,678.3,0.1182,0.69,11.242,9.121,74.9,63.35
2324,45.372665,3.716588,232.1713,656.6,0.118,0.688,11.2204,9.1292,74.88,63.34
2325,45.371767,3.716527,232.2713,675.3,0.1178,0.686,11.1988,9.1374,74.86,63.33
2326,45.370868,3.716465,232.3714,715.4,0.1175,0.684,11.1772,9.1456,74.84,63.32
2327,45.36997,3.716404,232.4714,756.8,0.1173,0.682,11.1556,9.1538,74.82,63.31
2328,45.369072,3.716342,232.5714,765.6,0.1171,0.68,11.134,9.162,74.8,63.3
2329,45.368174,3.716281,232.6714,771.2,0.1168,0.678,11.1124,9.1702,74.78,63.29
2330,45.367275,3.716219,232.7715,788.9,0.1166,0.676,11.0908,9.1784,74.76,63.28
2331,45.366377,3.716158,232.8715,805.4,0.1164,0.674,11.0692,9.1866,74.74,63.27
2332,45.365479,3.716096,232.9715,822.6,0.1161,0.672,11.0476,9.1948,74.72,63.26
2333,45.36458,3.716035,233.0716,834.2,0.1159,0.67,11.026,9.203,74.7,63.25
2334,45.363682,3.715973,233.1716,846.2,0.1157,0.668,11.0044,9.2112,74.68,63.24
2335,45.362784,3.715912,233.2716,846.9,0.1154,0.666,10.9828,9.2194,74.66,63.23
2336,45.361886,3.71585,233.3716,829.8,0.1152,0.664,10.9612,9.2276,74.64,63.22
2337,45.360987,3.715789,233.4717,795.6,0.115,0.662,10.9396,9.2358,74.62,63.21
