row_id,point_id,lat,lon,distance_km,altitude_m,vegetation,in_tunnel,ant_id,operateur,generation,bande_mhz,commune,ant_lat,ant_lon,ant_alt_abs_m,dist_ant_km,los_category,perte_db,snr_db,snr_adjusted_db,debit_adjusted,rtt_ms,ber,delta_ber,delta_vitesse,delta_snr_db,packet_loss_pct,path_loss_model,flag_debit_nul,zone_blanche,gen_num,veg_num
5018,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,781991,SFR,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.6772,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5019,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,173377,BOUYGUES TELECOM,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.6772,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5020,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,781989,SFR,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.6772,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5021,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,584563,ORANGE,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.6772,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5022,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,584564,ORANGE,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.6772,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5023,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,173378,BOUYGUES TELECOM,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.6772,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5024,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,361287,FREE MOBILE,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.6772,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5025,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,781990,SFR,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.6772,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5026,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,541262,ORANGE,2G,900,Le Garret,45.696389,3.585,531.4,2.8842,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5027,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,541264,ORANGE,4G,700,Le Garret,45.696389,3.585,526.4,2.8842,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5028,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,541261,ORANGE,5G,2100,Le Garret,45.696389,3.585,516.4,2.8842,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5029,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,143213,BOUYGUES TELECOM,2G,900,,45.698333,3.586667,499.9,2.9586,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5030,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,760707,SFR,2G,900,,45.698333,3.586667,499.9,2.9586,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5031,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,760710,SFR,3G,900,,45.698333,3.586667,497.9,2.9586,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5032,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,143215,BOUYGUES TELECOM,3G,900,,45.698333,3.586667,497.9,2.9586,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5033,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,264336,FREE MOBILE,5G,700,PIBOULET,45.717222,3.584722,602.7,3.1403,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5034,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,373400,FREE MOBILE,5G,700,LA CHENALE,45.722778,3.607222,579.3,4.9774,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5035,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,291714,FREE MOBILE,5G,700,Le thiaudat,45.680278,3.613611,528.7,5.6258,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5036,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,245596,FREE MOBILE,5G,700,,45.756667,3.558611,429.2,5.9476,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5037,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,452719,ORANGE,5G,700,,45.756667,3.558611,429.2,5.9476,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5038,426,45.703574,3.549315,8.5207,385.8,foret_dense,True,297674,FREE MOBILE,5G,700,ROUSSY,45.640278,3.557778,750.2,7.0689,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5039,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,584565,ORANGE,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.6836,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5040,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,361288,FREE MOBILE,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.6836,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5041,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,781991,SFR,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.6836,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5042,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,173379,BOUYGUES TELECOM,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.6836,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5043,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,781989,SFR,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.6836,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5044,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,173377,BOUYGUES TELECOM,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.6836,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5045,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,584564,ORANGE,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.6836,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5046,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,173378,BOUYGUES TELECOM,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.6836,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5047,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,361287,FREE MOBILE,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.6836,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5048,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,781990,SFR,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.6836,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5049,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,584563,ORANGE,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.6836,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5050,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,541262,ORANGE,2G,900,Le Garret,45.696389,3.585,531.4,2.8642,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5051,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,541265,ORANGE,4G,800,Le Garret,45.696389,3.585,526.4,2.8642,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5052,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,541261,ORANGE,5G,2100,Le Garret,45.696389,3.585,516.4,2.8642,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5053,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,143213,BOUYGUES TELECOM,2G,900,,45.698333,3.586667,499.9,2.9386,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5054,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,760707,SFR,2G,900,,45.698333,3.586667,499.9,2.9386,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5055,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,143215,BOUYGUES TELECOM,3G,900,,45.698333,3.586667,497.9,2.9386,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5056,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,760710,SFR,3G,900,,45.698333,3.586667,497.9,2.9386,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5057,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,264336,FREE MOBILE,5G,700,PIBOULET,45.717222,3.584722,602.7,3.1252,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5058,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,373400,FREE MOBILE,5G,700,LA CHENALE,45.722778,3.607222,579.3,4.9615,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5059,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,291714,FREE MOBILE,5G,700,Le thiaudat,45.680278,3.613611,528.7,5.6066,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5060,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,452719,ORANGE,5G,700,,45.756667,3.558611,429.2,5.9493,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5061,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,245596,FREE MOBILE,5G,700,,45.756667,3.558611,429.2,5.9493,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5062,427,45.703537,3.549567,8.5407,384.1,foret_dense,True,297674,FREE MOBILE,5G,700,ROUSSY,45.640278,3.557778,750.2,7.063,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5063,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,584565,ORANGE,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.69,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5064,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,361288,FREE MOBILE,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.69,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5065,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,173379,BOUYGUES TELECOM,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.69,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5066,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,781991,SFR,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.69,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5067,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,584563,ORANGE,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.69,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5068,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,781989,SFR,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.69,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5069,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,173377,BOUYGUES TELECOM,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.69,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5070,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,781990,SFR,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.69,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5071,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,361287,FREE MOBILE,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.69,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5072,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,584564,ORANGE,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.69,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5073,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,173378,BOUYGUES TELECOM,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.69,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5074,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,541262,ORANGE,2G,900,Le Garret,45.696389,3.585,531.4,2.8443,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5075,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,541265,ORANGE,4G,800,Le Garret,45.696389,3.585,526.4,2.8443,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5076,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,541261,ORANGE,5G,2100,Le Garret,45.696389,3.585,516.4,2.8443,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5077,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,760707,SFR,2G,900,,45.698333,3.586667,499.9,2.9186,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5078,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,143213,BOUYGUES TELECOM,2G,900,,45.698333,3.586667,499.9,2.9186,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5079,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,143215,BOUYGUES TELECOM,3G,900,,45.698333,3.586667,497.9,2.9186,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5080,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,760710,SFR,3G,900,,45.698333,3.586667,497.9,2.9186,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5081,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,264336,FREE MOBILE,5G,700,PIBOULET,45.717222,3.584722,602.7,3.1102,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5082,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,373400,FREE MOBILE,5G,700,LA CHENALE,45.722778,3.607222,579.3,4.9456,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5083,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,291714,FREE MOBILE,5G,700,Le thiaudat,45.680278,3.613611,528.7,5.5873,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5084,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,245596,FREE MOBILE,5G,700,,45.756667,3.558611,429.2,5.9512,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5085,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,452719,ORANGE,5G,700,,45.756667,3.558611,429.2,5.9512,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5086,428,45.703499,3.549819,8.5607,382.4,foret_dense,True,297674,FREE MOBILE,5G,700,ROUSSY,45.640278,3.557778,750.2,7.057,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5087,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,361288,FREE MOBILE,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.6987,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5088,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,173379,BOUYGUES TELECOM,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.6987,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5089,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,781991,SFR,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.6987,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5090,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,584565,ORANGE,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.6987,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5091,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,173377,BOUYGUES TELECOM,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.6987,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5092,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,781989,SFR,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.6987,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5093,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,584564,ORANGE,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.6987,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5094,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,781990,SFR,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.6987,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5095,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,361287,FREE MOBILE,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.6987,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5096,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,584563,ORANGE,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.6987,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5097,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,173378,BOUYGUES TELECOM,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.6987,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5098,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,541262,ORANGE,2G,900,Le Garret,45.696389,3.585,531.4,2.8246,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5099,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,541263,ORANGE,4G,1800,Le Garret,45.696389,3.585,526.4,2.8246,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5100,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,541261,ORANGE,5G,2100,Le Garret,45.696389,3.585,516.4,2.8246,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5101,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,760707,SFR,2G,900,,45.698333,3.586667,499.9,2.8988,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5102,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,143213,BOUYGUES TELECOM,2G,900,,45.698333,3.586667,499.9,2.8988,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5103,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,760710,SFR,3G,900,,45.698333,3.586667,497.9,2.8988,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5104,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,143215,BOUYGUES TELECOM,3G,900,,45.698333,3.586667,497.9,2.8988,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5105,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,264336,FREE MOBILE,5G,700,PIBOULET,45.717222,3.584722,602.7,3.0938,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5106,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,373400,FREE MOBILE,5G,700,LA CHENALE,45.722778,3.607222,579.3,4.9286,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5107,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,291714,FREE MOBILE,5G,700,Le thiaudat,45.680278,3.613611,528.7,5.5688,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5108,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,245596,FREE MOBILE,5G,700,,45.756667,3.558611,429.2,5.9509,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5109,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,452719,ORANGE,5G,700,,45.756667,3.558611,429.2,5.9509,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5110,429,45.703482,3.550075,8.5807,379.7,foret_dense,True,297674,FREE MOBILE,5G,700,ROUSSY,45.640278,3.557778,750.2,7.0534,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5111,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,173379,BOUYGUES TELECOM,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.7082,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5112,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,781991,SFR,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.7082,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5113,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,361288,FREE MOBILE,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.7082,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5114,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,584565,ORANGE,3G,900,CHEZ POULON,45.682778,3.531944,618.0,2.7082,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5115,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,361287,FREE MOBILE,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.7082,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5116,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,173377,BOUYGUES TELECOM,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.7082,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5117,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,781990,SFR,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.7082,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5118,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,584564,ORANGE,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.7082,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5119,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,584563,ORANGE,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.7082,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5120,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,173378,BOUYGUES TELECOM,4G,800,CHEZ POULON,45.682778,3.531944,615.0,2.7082,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5121,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,781989,SFR,4G,700,CHEZ POULON,45.682778,3.531944,615.0,2.7082,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5122,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,541262,ORANGE,2G,900,Le Garret,45.696389,3.585,531.4,2.8051,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5123,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,541264,ORANGE,4G,700,Le Garret,45.696389,3.585,526.4,2.8051,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,3
5124,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,541261,ORANGE,5G,2100,Le Garret,45.696389,3.585,516.4,2.8051,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5125,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,143213,BOUYGUES TELECOM,2G,900,,45.698333,3.586667,499.9,2.879,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5126,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,760707,SFR,2G,900,,45.698333,3.586667,499.9,2.879,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,3
5127,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,143215,BOUYGUES TELECOM,3G,900,,45.698333,3.586667,497.9,2.879,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5128,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,760710,SFR,3G,900,,45.698333,3.586667,497.9,2.879,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,3
5129,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,264336,FREE MOBILE,5G,700,PIBOULET,45.717222,3.584722,602.7,3.0771,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5130,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,373400,FREE MOBILE,5G,700,LA CHENALE,45.722778,3.607222,579.3,4.9111,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5131,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,291714,FREE MOBILE,5G,700,Le thiaudat,45.680278,3.613611,528.7,5.5505,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5132,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,452719,ORANGE,5G,700,,45.756667,3.558611,429.2,5.9499,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5133,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,245596,FREE MOBILE,5G,700,,45.756667,3.558611,429.2,5.9499,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
5134,430,45.703471,3.550332,8.6007,376.6,foret_dense,True,297674,FREE MOBILE,5G,700,ROUSSY,45.640278,3.557778,750.2,7.0505,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,3
